# StartTime = 05/03/2019 11:03:11.7297 AM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Absolute throttle position (%), Calculated load value (%), Distance traveled while MIL is activated (miles), Engine coolant temperature (F), Engine RPM (RPM), Ignition timing advance for #1 cylinder (deg), Input voltage read by the scan tool (V), Intake air temperature (F), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), OBD requirements to which vehicle or engine is certified, Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
474.559,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.623,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.684,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.747,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.809,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.87,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.934,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.995,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.059,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.124,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.183,0,82.74509,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.246,0,82.74509,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.308,0,82.74509,98.43137,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.372,0,82.74509,98.43137,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.434,0,82.74509,98.43137,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
475.496,0,82.74509,98.43137,0,197.6,2846,8.5,13,93.2,64.67092,0,5,0,0,0
475.558,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.624,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.682,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.747,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.809,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.869,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.935,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
475.994,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.06,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.121,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.182,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.247,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.309,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.369,0,82.74509,98.43137,0,197.6,2846,8,13,93.2,64.67092,0,5,0,0,0
476.434,0,82.74509,98.43137,0,197.6,2848,8,13,93.2,64.67092,0,5,0,0,0
476.495,0,82.74509,98.43137,0,197.6,2848,8,13,93.2,64.67092,0,5,0,0,0
476.557,0,82.74509,98.43137,0,197.6,2848,8,13,93.2,64.67092,0,5,0,0,0
476.622,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.682,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.748,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.81,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.87,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.933,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
476.997,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.058,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.122,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.182,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.247,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.31,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.369,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.434,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.495,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.559,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.62,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.683,0,82.74509,98.43137,0,197.6,2848,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.747,0,82.74509,98.43137,0,197.6,2861,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.809,0,82.74509,98.43137,0,197.6,2861,8.5,12.9,93.2,64.67092,0,5,0,0,0
477.869,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
477.935,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
477.995,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.059,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.119,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.182,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.247,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.31,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.37,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.432,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.497,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.558,0,82.74509,98.43137,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.622,0,82.74509,98.82353,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.683,0,82.74509,98.82353,0,197.6,2861,8,12.9,93.2,64.67092,0,5,0,0,0
478.749,0,82.74509,98.82353,0,197.6,2868,8,12.9,93.2,64.67092,0,5,0,0,0
478.81,0,82.74509,98.82353,0,197.6,2868,8,12.9,93.2,64.67092,0,5,0,0,0
478.87,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
478.934,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
478.998,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.059,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.123,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.185,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.244,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.309,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.373,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.433,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.497,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.558,0,82.74509,98.82353,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.622,0,82.74509,98.43137,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.683,0,82.74509,98.43137,0,197.6,2868,8.5,13,93.2,64.67092,0,5,0,0,0
479.747,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
479.808,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
479.873,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
479.934,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
479.997,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.06,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.12,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.182,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.247,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.309,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.372,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.433,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.499,0,82.74509,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.557,0,83.92157,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.619,0,83.92157,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.685,0,83.92157,98.43137,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.744,0,83.92157,100,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.807,0,83.92157,100,0,197.6,2876,8.5,13,93.2,64.67092,0,5,0,0,0
480.871,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
480.932,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
480.996,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.059,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.122,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.184,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.244,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.31,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.369,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.435,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.497,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.559,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.623,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.685,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.745,0,83.92157,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.807,0,83.13725,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.87,0,83.13725,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.932,0,83.13725,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
481.996,0,83.13725,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
482.059,0,83.13725,100,0,197.6,2902,8.5,13,93.2,64.67092,0,5,0,0,0
482.124,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.182,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.247,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.309,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.373,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.435,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.495,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.558,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.621,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.682,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.745,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.808,0,83.13725,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.872,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.934,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
482.994,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
483.06,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
483.123,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
483.184,0,83.92157,100,0,197.6,2940,8.5,13,93.2,64.67092,0,5,0,0,0
483.248,0,83.92157,100,0,197.6,2967,8.5,13,93.2,64.67092,0,5,0,0,0
483.31,0,83.92157,100,0,197.6,2967,8.5,13,93.2,64.67092,0,5,0,0,0
483.372,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.434,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.498,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.56,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.619,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.685,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.748,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.807,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.871,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.933,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
483.994,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.059,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.122,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.184,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.244,0,83.92157,100,0,197.6,2967,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.307,0,83.92157,100,0,197.6,2990,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.371,0,83.92157,100,0,197.6,2990,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.432,0,83.92157,100,0,197.6,2990,8.5,12.9,93.2,64.67092,0,5,0,0,0
484.497,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.56,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.62,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.685,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.745,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.807,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.872,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.934,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
484.994,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.06,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.12,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.183,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.247,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.309,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.374,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.434,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.494,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.559,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.624,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.685,0,83.92157,100,0,197.6,2990,9,12.9,93.2,64.67092,0,5,0,0,0
485.744,0,83.92157,100,0,197.6,3007,9,12.9,93.2,64.67092,0,5,0,0,0
485.81,0,83.92157,100,0,197.6,3007,9,12.9,93.2,64.67092,0,5,0,0,0
485.87,0,83.92157,100,0,197.6,3007,9,12.9,93.2,64.67092,0,5,0,0,0
485.933,0,83.92157,100,0,197.6,3007,9,12.9,93.2,64.67092,0,5,0,0,0
485.996,0,83.92157,100,0,197.6,3007,9,12.9,93.2,64.67092,0,5,0,0,0
486.059,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.124,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.185,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.245,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.307,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.372,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.433,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.498,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.557,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.623,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.685,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.749,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.807,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.871,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.934,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
486.997,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
487.058,0,83.92157,100,0,197.6,3007,9,12.9,95,64.67092,0,5,0,0,0
487.122,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.183,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.247,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.31,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.37,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.434,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.499,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.557,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.621,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.683,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.747,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.809,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.87,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.932,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
487.996,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
488.059,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
488.123,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
488.185,0,83.92157,100,0,197.6,3021,9,12.9,95,64.67092,0,5,0,0,0
488.249,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.307,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.371,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.433,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.498,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.557,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.621,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.684,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.749,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.807,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.87,0,83.92157,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.932,0,84.31373,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
488.997,0,84.31373,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
489.058,0,84.31373,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
489.122,0,84.31373,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
489.184,0,84.31373,100,0,197.6,3038,9,12.9,95,64.67092,0,5,0,0,0
489.247,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.309,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.373,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.434,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.498,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.557,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.621,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.683,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.748,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.81,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.871,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.933,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
489.996,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
490.06,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
490.12,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
490.182,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
490.245,0,84.31373,100,0,197.6,3048,9,12.9,95,64.67092,0,5,0,0,0
490.308,0,84.31373,100,0,197.6,3056,9,12.9,95,64.67092,0,5,0,0,0
490.372,0,84.31373,100,0,197.6,3056,9,12.9,95,64.67092,0,5,0,0,0
490.432,0,84.31373,100,0,197.6,3056,9,12.9,95,64.67092,0,5,0,0,0
490.498,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.559,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.623,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.684,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.748,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.809,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.872,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.935,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
490.995,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.059,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.123,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.184,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.249,0,84.31373,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.309,0,83.92157,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.374,0,83.92157,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.432,0,83.92157,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.497,0,83.92157,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.559,0,83.92157,100,0,197.6,3056,9.5,13,95,64.67092,0,5,0,0,0
491.62,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.683,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.746,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.809,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.873,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.935,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
491.994,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.06,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.12,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.185,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.245,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.307,0,83.92157,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.371,0,83.52941,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.433,0,83.52941,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.499,0,83.52941,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
492.557,0,83.52941,100,0,197.6,3072,9.5,13,95,64.67092,0,5,0,0,0
